
Start_ns, stop_ns,  spent_ns
77871200, 78566172, 694972
79297943, 79862171, 564228
80629372, 81305943, 676571
81915086, 82609600, 694514
83355086, 83919543, 564457
84687200, 85381943, 694743
85992343, 86699543, 707200
87454172, 88152915, 698743
88775543, 89461372, 685829
90224800, 90804229, 579429
91578286, 92258286, 680000
92869029, 93586172, 717143
94341372, 94900914, 559542
95669143, 96350972, 681829
96965600, 97677714, 712114
98425600, 98976914, 551314
99739314, 100425143, 685829
101168229, 101732343, 564114
102504229, 103188686, 684457
103800000, 104476115, 676115
105233829, 105807886, 574057
106573600, 107258400, 684800
107866400, 108568229, 701829
109317143, 109877714, 560571
110651314, 111345143, 693829
111955657, 112673829, 718172
113439772, 113986057, 546285
114744229, 115447886, 703657
116210743, 116786514, 575771
117546400, 118238515, 692115
118852800, 119553257, 700457
120299315, 120862400, 563085
121634400, 122314972, 680572
122921829, 123612914, 691085
124361257, 124919543, 558286
125690286, 126384686, 694400
127001600, 127712000, 710400
128473143, 129014400, 541257
129777029, 130468229, 691200
131217486, 131784914, 567428
132556572, 133233372, 676800
133846400, 134550743, 704343
135294629, 135862629, 568000
136621943, 137308800, 686857
137917486, 138612229, 694743
139359200, 139918286, 559086
140689372, 141365486, 676114
141966286, 142676800, 710514
143424229, 143974514, 550285
144729143, 145440686, 711543
146202058, 146771771, 569713
147531314, 148224572, 693258
148836800, 149527772, 690972
150272686, 150838057, 565371
151600800, 152284800, 684000
152894057, 153599086, 705029
154357486, 154915200, 557714
155681372, 156377372, 696000
156978057, 157677714, 699657
158421829, 158968343, 546514
159730400, 160417943, 687543
161166858, 161741029, 574171
162506514, 163202743, 696229
163810629, 164499200, 688571
165243886, 165810057, 566171
166579086, 167256800, 677714
167867314, 168583772, 716458
169337829, 169903086, 565257
170676000, 171360800, 684800
171969371, 172678857, 709486
173423886, 173972914, 549028
174733257, 175415543, 682286
176015657, 176720572, 704915
177482743, 178179315, 696572
178788457, 179485943, 697486
180234858, 180806857, 571999
181571200, 182252115, 680915
182864686, 183570400, 705714
184329600, 184890286, 560686
185668572, 186351886, 683314
186956229, 187658514, 702285
188406286, 188955886, 549600
189711429, 190408572, 697143
191158858, 191719429, 560571
192478057, 193175886, 697829
193796000, 194485829, 689829
195232115, 195809943, 577828
196587200, 197263429, 676229
197877486, 198590743, 713257
199342743, 199918971, 576228
200692914, 201393943, 701029
202141143, 202709257, 568114
203468115, 204160115, 692000
204776229, 205467772, 691543
206222286, 206805029, 582743
207575772, 208264000, 688228
208875543, 209578172, 702629
210337143, 210898857, 561714
211670172, 212355772, 685600
212965600, 213675429, 709829
214421372, 214976457, 555085
215740686, 216424800, 684114
217174515, 217743314, 568799
218507314, 219207658, 700344
220516114, 221322743, 806629
221947771, 222661486, 713715
223409829, 223962514, 552685
224724457, 225413029, 688572
226155429, 226713600, 558171
227475200, 228017943, 542743
228784686, 229478515, 693829
230234972, 230807314, 572342
231575543, 232256800, 681257
232868114, 233576229, 708115
234328686, 234899543, 570857
235672457, 236350972, 678515
236957371, 237675543, 718172
238431315, 238981143, 549828
239740229, 240449372, 709143
241210515, 241783200, 572685
242552343, 243240229, 687886
243853143, 244562400, 709257
245311543, 245870286, 558743
246636343, 247313372, 677029
247920457, 248619886, 699429
249368000, 249924800, 556800
250689600, 251371429, 681829
251979771, 252684457, 704686
253455886, 253998971, 543085
254763657, 255449257, 685600
256203315, 256768800, 565485
257538172, 258216000, 677828
258828571, 259533600, 705029
260280229, 260865943, 585714
261639314, 262321715, 682401
262930171, 263650172, 720001
264398057, 264948571, 550514
265719543, 266403086, 683543
267149829, 267726629, 576800
268503772, 269200000, 696228
269816800, 270493600, 676800
271241829, 271814057, 572228
272582857, 273278057, 695200
273889486, 274591657, 702171
275342629, 275902057, 559428
276676572, 277357715, 681143
277961829, 278664000, 702171
279409486, 279970743, 561257
280745714, 281435772, 690058
282190743, 282761029, 570286
283513943, 284204800, 690857
284810286, 285488115, 677829
286236458, 286808343, 571885
287577029, 288260686, 683657
288869257, 289578743, 709486
290339657, 290902171, 562514
291674629, 292360686, 686057
292968229, 293680114, 711885
294425029, 294976914, 551885
295739886, 296418743, 678857
297165486, 297725257, 559771
298486286, 299180686, 694400
299789943, 300482172, 692229
301230972, 301810057, 579085
302579200, 303269486, 690286
303880686, 304576343, 695657
305325486, 305881943, 556457
306657486, 307674629, 1017143
308517943, 309225372, 707429
309841371, 310562972, 721601
311310972, 311872343, 561371
312646286, 313327886, 681600
313931771, 314634972, 703201
315383315, 315742057, 358742
316709714, 317408115, 698401
318161258, 318727086, 565828
319486972, 320027429, 540457
320790057, 321485486, 695429
322249943, 322817829, 567886
323587200, 324264686, 677486
324879657, 325587200, 707543
326338857, 326897943, 559086
327676686, 328363772, 687086
328973029, 329677600, 704571
330439200, 330986971, 547771
331758514, 332455772, 697258
333210172, 333777029, 566857
334535086, 335221486, 686400
335837600, 336554629, 717029
337307086, 337869943, 562857
338641257, 339320572, 679315
339926400, 340634286, 707886
341379315, 341945829, 566514
342704457, 343033371, 328914
343998857, 344704114, 705257
345465143, 346018743, 553600
346791543, 347482057, 690514
348229486, 348802629, 573143
349566743, 350235429, 668686
350850514, 351540343, 689829
352271772, 352848457, 576685
353626400, 354302400, 676000
354910971, 355608114, 697143
356354286, 356922743, 568457
357694972, 358391886, 696914
359000457, 359703429, 702972
360453600, 361002286, 548686
361760572, 362450972, 690400
363208115, 363776343, 568228
364537257, 364875086, 337829
365863200, 366578286, 715086
367332915, 367891771, 558856
368668114, 369370286, 702172
369987086, 370689714, 702628
371449486, 371994057, 544571
372757600, 373439200, 681600
374190972, 374763086, 572114
375528000, 376232000, 704000
376845829, 377521372, 675543
378267543, 378840114, 572571
379615657, 380306857, 691200
380923086, 381630514, 707428
382392343, 382948571, 556228
383704343, 384396572, 692229
385144229, 385709029, 564800
386464115, 387005828, 541713
387768114, 388457372, 689258
389217372, 389790629, 573257
390553829, 391243086, 689257
391854514, 392553829, 699315
393304115, 393867657, 563542
394636457, 395326743, 690286
395937829, 396645486, 707657
397396686, 397960457, 563771
398723772, 399419086, 695314
400161029, 400728686, 567657
401497943, 402196572, 698629
402816571, 403515315, 698744
404264115, 404835771, 571656
405596572, 406281143, 684571
406891314, 407601829, 710515
408354057, 408912686, 558629
409688457, 410370515, 682058
410978171, 411686172, 708001
412434857, 412989371, 554514
414447086, 415238515, 791429
415865714, 416564914, 699200
417323315, 417888686, 565371
418668000, 419377143, 709143
419986629, 420691314, 704685
421450743, 421991657, 540914
422755200, 423455543, 700343
424211772, 424778857, 567085
425535314, 426212115, 676801
426827314, 427528572, 701258
428274857, 428857143, 582286
429625372, 430305600, 680228
430911657, 431615200, 703543
432360000, 432916686, 556686
433679657, 434371086, 691429
434980457, 435688800, 708343
436447429, 436993600, 546171
437774057, 438462515, 688458
439217372, 439786057, 568685
440553943, 441223543, 669600
441836114, 442533257, 697143
443268800, 443852343, 583543
444630972, 445337029, 706057
445956229, 446660800, 704571
447408686, 447959429, 550743
448723429, 449404457, 681028
450152000, 450718514, 566514
451484800, 452195543, 710743
452819200, 453526972, 707772
454272686, 454840114, 567428
455598172, 456300000, 701828
456919086, 457623429, 704343
458380915, 458944571, 563656
459706857, 460409143, 702286
461165258, 461728343, 563085
462498857, 463193600, 694743
463809143, 464487772, 678629
465233486, 465809029, 575543
466580229, 467264343, 684114
467877257, 468577714, 700457
469326515, 469892800, 566285
470673257, 471357715, 684458
471963314, 472665486, 702172
473417257, 473964571, 547314
474735429, 475423772, 688343
476029600, 476738743, 709143
477500915, 478200229, 699314
478815771, 479508800, 693029
480251429, 480824914, 573485
481595772, 482272343, 676571
482886629, 483607772, 721143
484361829, 484919657, 557828
485690172, 486372686, 682514
486986400, 487697714, 711314
488456457, 488998857, 542400
489761143, 490441143, 680000
491195086, 491761257, 566171
492533143, 493211200, 678057
493822057, 494515657, 693600
495276115, 495844114, 567999
496602172, 497291200, 689028
497905029, 498604000, 698971
499350743, 499916914, 566171
500696114, 501401829, 705715
502152686, 502731886, 579200
503492343, 504202286, 709943
504815886, 505522057, 706171
506269829, 506835886, 566057
507594743, 508270400, 675657
508880914, 509596686, 715772
510348115, 510907086, 558971
511679429, 512358515, 679086
512963543, 513669829, 706286
514424457, 514973600, 549143
515729029, 516417715, 688686
517165943, 517738972, 573029
518501943, 519199200, 697257
519811657, 520487886, 676229
521235086, 521808000, 572914
522610514, 523300915, 690401
