
Start_ns, stop_ns,  spent_ns
110664114, 111954628, 1290514
112230399, 113553599, 1323200
113678628, 115035656, 1357028
115304342, 116638742, 1334400
116759428, 118242742, 1483314
118367314, 119694171, 1326857
119813828, 122352799, 2538971
122480342, 123847771, 1367429
123967656, 125430057, 1462401
125556571, 126897371, 1340800
127017371, 128524228, 1506857
128649142, 129973371, 1324229
130252228, 131592342, 1340114
132681256, 134160914, 1479658
134290628, 135632799, 1342171
135754628, 137044799, 1290171
137311085, 138697142, 1386057
138817714, 140287885, 1470171
140412571, 141774056, 1361485
141894628, 144419428, 2524800
144547199, 145851085, 1303886
145973142, 147422857, 1449715
147548799, 148851656, 1302857
148973256, 150426171, 1452915
150551999, 151852914, 1300915
151973714, 153439771, 1466057
153565371, 155896685, 2331314
156018971, 157499199, 1480228
157624228, 158902742, 1278514
159022742, 160551085, 1528343
160675542, 162033828, 1358286
162303885, 163635314, 1331429
163755999, 165235542, 1479543
166341599, 167763999, 1422400
167884342, 169367428, 1483086
169492571, 170812228, 1319657
170934056, 172391657, 1457601
172517599, 173836114, 1318515
173965942, 175490399, 1524457
175619542, 177594742, 1975200
177715656, 179020114, 1304458
179292114, 180625828, 1333714
180746171, 182188114, 1441943
182313828, 183640799, 1326971
183761485, 185186857, 1425372
185312571, 186633142, 1320571
186754399, 188972685, 2218286
189258057, 190632571, 1374514
190753142, 192196457, 1443315
192321942, 193704799, 1382857
193825485, 195290399, 1464914
195414171, 196781942, 1367771
196902514, 198377142, 1474628
198502742, 200791771, 2289029
200914171, 201805828, 891657
201923085, 203502057, 1578972
203630742, 205197828, 1567086
205325714, 206740114, 1414400
206859542, 208316342, 1456800
208440914, 209785942, 1345028
209915542, 212482742, 2567200
212609942, 213968114, 1358172
214241714, 215619885, 1378171
215740799, 217191771, 1450972
217316685, 218675542, 1358857
218808571, 220290857, 1482286
220416114, 222300914, 1884800
222433142, 223620114, 1186972
223739885, 225857942, 2118057
225979771, 227456114, 1476343
227581257, 228905371, 1324114
229026171, 230489828, 1463657
230615542, 231908571, 1293029
232030056, 233540228, 1510172
233665828, 234945599, 1279771
236025714, 237513028, 1487314
237639199, 238929942, 1290743
239208342, 240520799, 1312457
240645714, 241990742, 1345028
242260342, 243631314, 1370972
243751542, 245222742, 1471200
245347999, 247817942, 2469943
247940228, 249414857, 1474629
249541485, 250891428, 1349943
251011542, 252517485, 1505943
252642971, 253928685, 1285714
254207199, 255529714, 1322515
255655085, 256950971, 1295886
258201828, 259557714, 1355886
259683085, 260989371, 1306286
261264685, 262603199, 1338514
262727999, 264160457, 1432458
264286971, 265609828, 1322857
