
Start_ns, stop_ns,  spent_ns
765539657, 767268572, 1728915
767397600, 768780343, 1382743
768902743, 770648343, 1745600
770770971, 772294629, 1523658
772421486, 773773486, 1352000
773896114, 775672686, 1776572
775804571, 777306857, 1502286
777433600, 778798857, 1365257
778921486, 780411886, 1490400
780539543, 781864914, 1325371
781988686, 783510972, 1522286
783638514, 785161600, 1523086
785291886, 786725257, 1433371
786848571, 788333372, 1484801
788460229, 789787200, 1326971
789909829, 791408343, 1498514
791535657, 792840686, 1305029
792963429, 794716000, 1752571
794846057, 796325029, 1478972
796452572, 797795657, 1343085
797918514, 799414629, 1496115
799541600, 800845829, 1304229
800969257, 802464800, 1495543
802590972, 803899086, 1308114
804184000, 805541486, 1357486
805668457, 807141943, 1473486
807272572, 808617943, 1345371
808740343, 810193258, 1452915
810321372, 811728343, 1406971
811851314, 813328457, 1477143
813455429, 814787771, 1332342
814910629, 816409943, 1499314
816536572, 817840571, 1303999
817963543, 819433600, 1470057
819560457, 820877143, 1316686
821148915, 822492343, 1343428
822618286, 823916571, 1298285
824461257, 825866971, 1405714
825989486, 827489029, 1499543
827615772, 828922171, 1306399
829207543, 830605943, 1398400
830729372, 832186858, 1457486
832314400, 833662057, 1347657
833784000, 835279772, 1495772
835406972, 836763886, 1356914
836886286, 838388000, 1501714
838514743, 839849829, 1335086
839977257, 841465600, 1488343
841591086, 842894857, 1303771
843018628, 844523772, 1505144
844650972, 845537257, 886285
845658514, 849962742, 4304228
850238971, 851590628, 1351657
851715199, 853191199, 1476000
853317485, 854651885, 1334400
854773485, 856285485, 1512000
856411199, 857774285, 1363086
857896914, 859403657, 1506743
859531428, 860894628, 1363200
861174742, 862574857, 1400115
862698742, 864150628, 1451886
864277942, 865615885, 1337943
865737485, 867254057, 1516572
867379885, 868771085, 1391200
868894056, 870397028, 1502972
870522971, 871851314, 1328343
871973485, 873458628, 1485143
873584571, 874892456, 1307885
875163771, 876500799, 1337028
876625714, 877933256, 1307542
878217714, 879582971, 1365257
879707085, 881017485, 1310400
881285142, 882619314, 1334172
882740571, 884252914, 1512343
884379085, 885728685, 1349600
885851542, 887331199, 1479657
887457028, 888789714, 1332686
888912456, 890411314, 1498858
890538628, 891859885, 1321257
891982628, 893465028, 1482400
893590856, 894905942, 1315086
895189371, 896552799, 1363428
896678742, 898137485, 1458743
898267999, 899612114, 1344115
899734285, 901213828, 1479543
901339999, 902718742, 1378743
902841485, 904313028, 1471543
904439885, 905843199, 1403314
905966399, 907444799, 1478400
907571885, 908878514, 1306629
909002171, 910484342, 1482171
910610628, 911922628, 1312000
912206399, 913542857, 1336458
913669371, 914974742, 1305371
915249142, 916592228, 1343086
916718056, 918194057, 1476001
918320914, 919730628, 1409714
920537485, 921966171, 1428686
922241828, 923589714, 1347886
923713256, 925238399, 1525143
925364799, 926717599, 1352800
926840228, 928314285, 1474057
928439542, 929786742, 1347200
929909942, 931410171, 1500229
931536914, 932871656, 1334742
933145257, 934486628, 1341371
934612114, 935913371, 1301257
936197257, 937557028, 1359771
937681485, 938993714, 1312229
939263999, 940606628, 1342629
940728685, 942247657, 1518972
942373599, 943731542, 1357943
943853599, 945387771, 1534172
945514514, 946837256, 1322742
946960456, 948439428, 1478972
948566171, 949882628, 1316457
950005256, 951490514, 1485258
951616342, 952918399, 1302057
953203199, 954556571, 1353372
954680342, 956000685, 1320343
956274514, 957613028, 1338514
957734856, 959253714, 1518858
959379314, 960744685, 1365371
960867428, 962354514, 1487086
962481028, 963809714, 1328686
963931999, 965420457, 1488458
965546857, 966851085, 1304228
966974514, 968443542, 1469028
968569485, 969875656, 1306171
969998514, 971483542, 1485028
971610056, 972971542, 1361486
973244228, 974595085, 1350857
974717256, 976234857, 1517601
976359771, 977722856, 1363085
977845714, 979320571, 1474857
979446057, 980799542, 1353485
980923656, 982410285, 1486629
982535885, 983892342, 1356457
984015199, 985512914, 1497715
985638856, 986958285, 1319429
987233028, 988582057, 1349029
988705828, 990022971, 1317143
990291885, 991659999, 1368114
991780799, 993282514, 1501715
993409714, 994813028, 1403314
994936114, 996419885, 1483771
996546514, 997903885, 1357371
998179771, 999589142, 1409371
999712914, 1170399, -998542515
1299657, 2717942, 1418285
2839199, 4310742, 1471543
4435314, 5797028, 1361714
5918285, 7416914, 1498629
7542171, 8853599, 1311428
8975314, 10450285, 1474971
10575085, 11895314, 1320229
12172114, 13527314, 1355200
13651199, 14954171, 1302972
15232228, 16578399, 1346171
16701714, 18155771, 1454057
18284685, 19721828, 1437143
19843199, 21357028, 1513829
21482857, 22801942, 1319085
22923656, 24409828, 1486172
24536114, 25437485, 901371
25559428, 31502629, 5943201
31632000, 32961371, 1329371
33235886, 34592229, 1356343
34716114, 36164343, 1448229
36293943, 37725943, 1432000
37847886, 39329715, 1481829
39455429, 40809371, 1353942
40931886, 42488115, 1556229
42614400, 43920343, 1305943
44203200, 45547772, 1344572
45671086, 46977486, 1306400
47251886, 49288229, 2036343
49417372, 50843657, 1426285
50965486, 52450743, 1485257
52577143, 53877943, 1300800
53999771, 55480229, 1480458
55605943, 56916800, 1310857
57204572, 58557600, 1353028
58681714, 59983771, 1302057
60254172, 61600457, 1346285
61722400, 63239658, 1517258
63365143, 64726857, 1361714
64848571, 66328457, 1479886
66454400, 67817486, 1363086
67940114, 69431200, 1491086
69557714, 70858514, 1300800
70980229, 72479429, 1499200
72604572, 73902629, 1298057
74180343, 75537257, 1356914
75663772, 76962971, 1299199
77233372, 78578743, 1345371
78702400, 80220115, 1517715
80346172, 81720229, 1374057
81849371, 83374515, 1525144
83501829, 84846629, 1344800
84967771, 86451315, 1483544
86576686, 87880914, 1304228
88166629, 89521600, 1354971
89646743, 90947086, 1300343
91218743, 92856686, 1637943
92980686, 94474057, 1493371
94599200, 95962971, 1363771
96239543, 97588572, 1349029
97712457, 99227543, 1515086
99354515, 100714400, 1359885
100837257, 102312915, 1475658
102439315, 103785372, 1346057
103908686, 105410515, 1501829
105537372, 106867657, 1330285
106991314, 108467772, 1476458
108593600, 109892800, 1299200
110182629, 111582514, 1399885
111705143, 113203200, 1498057
113331429, 114710972, 1379543
114834057, 116360000, 1525943
116486400, 117799771, 1313371
117922743, 119412000, 1489257
119539200, 120863200, 1324000
120986857, 122470057, 1483200
122595657, 123913029, 1317372
124198629, 125609486, 1410857
125733029, 127252115, 1519086
127378972, 128751086, 1372114
128873943, 130376000, 1502057
130503314, 131877143, 1373829
132152343, 133495315, 1342972
133621943, 134994057, 1372114
135269486, 136623314, 1353828
136747086, 138266286, 1519200
138393143, 139754286, 1361143
139878057, 141379543, 1501486
141507772, 142829600, 1321828
142954629, 144438172, 1483543
145253600, 146768229, 1514629
146892114, 148405143, 1513029
148532572, 149857600, 1325028
149979771, 151481486, 1501715
151607314, 152900800, 1293486
153191315, 154531086, 1339771
154655429, 156139429, 1484000
156271086, 157655886, 1384800
157782857, 159293372, 1510515
159420229, 160813143, 1392914
160935657, 162424457, 1488800
162552229, 163860229, 1308000
163983771, 165466743, 1482972
165592457, 166907886, 1315429
167179886, 168525372, 1345486
168649943, 169973143, 1323200
170245715, 171583200, 1337485
171707657, 173156800, 1449143
173287657, 174634857, 1347200
174757486, 176269715, 1512229
176395543, 177763543, 1368000
177886171, 179383657, 1497486
179509943, 180830400, 1320457
180953829, 182432915, 1479086
182560000, 183864686, 1304686
183987771, 185479086, 1491315
185605600, 186906514, 1300914
187192458, 188541829, 1349371
188668800, 189972229, 1303429
190244915, 191604572, 1359657
191727314, 193246058, 1518744
193372000, 194755543, 1383543
194879086, 196371657, 1492571
196498172, 197835886, 1337714
197957943, 199441829, 1483886
199568343, 200872229, 1303886
201145486, 202484457, 1338971
202610514, 203924571, 1314057
204209829, 205558743, 1348914
205683200, 206574857, 891657
206694286, 210318515, 3624229
210449715, 211839429, 1389714
211962057, 213455200, 1493143
213580686, 214887771, 1307085
215011200, 216497600, 1486400
216622857, 217933600, 1310743
218219543, 219562972, 1343429
219686972, 221137486, 1450514
221266400, 222604572, 1338172
222726057, 224242515, 1516458
224368115, 225763543, 1395428
225885943, 227381372, 1495429
227508457, 228836800, 1328343
228960571, 230436343, 1475772
230562743, 231879429, 1316686
232150172, 233517715, 1367543
233643657, 234946743, 1303086
235225943, 236570057, 1344114
236694514, 238000571, 1306057
238269372, 239690514, 1421142
239814171, 241312343, 1498172
241437372, 242805029, 1367657
242928686, 244418629, 1489943
244545943, 245869143, 1323200
245992229, 247471429, 1479200
247597029, 248895657, 1298628
249019086, 250521029, 1501943
250646857, 251952571, 1305714
252230743, 253571200, 1340457
253694857, 255004457, 1309600
255269943, 256668572, 1398629
256796686, 258308915, 1512229
258434629, 259798971, 1364342
259921943, 261422515, 1500572
261550057, 262862171, 1312114
262984914, 264465143, 1480229
264590514, 265887086, 1296572
266163315, 267505029, 1341714
267630857, 268935543, 1304686
269214515, 270556572, 1342057
270680343, 271988000, 1307657
272256915, 273625486, 1368571
273747200, 275262743, 1515543
275389143, 276787429, 1398286
276909829, 278411429, 1501600
278538172, 279859886, 1321714
279982629, 281466286, 1483657
281592000, 282917714, 1325714
283198972, 284601943, 1402971
284725943, 286242972, 1517029
286368229, 287762286, 1394057
287884343, 289396915, 1512572
289524229, 290844571, 1320342
290968914, 292445372, 1476458
292572229, 293873943, 1301714
293996686, 295511200, 1514514
295638514, 296934514, 1296000
297207658, 298544800, 1337142
298670057, 299970286, 1300229
300245029, 301586400, 1341371
301710972, 303184572, 1473600
303311086, 304650972, 1339886
304772800, 306281943, 1509143
306408000, 307817486, 1409486
307939886, 309428229, 1488343
309555543, 310868914, 1313371
310992343, 312473715, 1481372
312598743, 313896914, 1298171
314184229, 315591543, 1407314
315716229, 317174172, 1457943
317302857, 318725486, 1422629
318847657, 320361943, 1514286
320488229, 321817714, 1329485
321940114, 323436229, 1496115
323563657, 324878286, 1314629
325163543, 326518514, 1354971
326643772, 327944571, 1300799
328217715, 329569372, 1351657
329693143, 331017714, 1324571
331287657, 332706972, 1419315
332830057, 334306629, 1476572
334432572, 335777257, 1344685
335900000, 337392000, 1492000
337520572, 338844229, 1323657
338968343, 340462172, 1493829
340589372, 341888571, 1299199
342012914, 343502629, 1489715
343629372, 344925829, 1296457
345204686, 346553372, 1348686
346678743, 347974400, 1295657
348250286, 349605029, 1354743
349729372, 351242743, 1513371
351368800, 352742857, 1374057
352866286, 354348115, 1481829
354475543, 355804914, 1329371
355927657, 357413943, 1486286
357540686, 358851086, 1310400
359673486, 361315315, 1641829
361442286, 362775200, 1332914
362898057, 364389600, 1491543
364516572, 365838286, 1321714
365960800, 367442857, 1482057
367568572, 368877371, 1308799
369157372, 370488686, 1331314
370613943, 371908686, 1294743
372190058, 373557143, 1367085
373680914, 375179200, 1498286
375308343, 376650857, 1342514
376772000, 378281600, 1509600
378408229, 379789714, 1381485
379912343, 381405943, 1493600
381531886, 382854514, 1322628
382978400, 384468343, 1489943
384594857, 385893714, 1298857
386182172, 387515200, 1333028
387640229, 388955543, 1315314
389231315, 390656343, 1425028
390778400, 392276572, 1498172
392402743, 393784229, 1381486
393907200, 395434400, 1527200
395560343, 396880686, 1320343
397003543, 398498172, 1494629
398623314, 399974057, 1350743
400248229, 401607314, 1359085
401731657, 403243886, 1512229
403370515, 404753714, 1383199
404875886, 406362515, 1486629
406489600, 407822629, 1333029
407944800, 409437829, 1493029
409565257, 410868457, 1303200
411147429, 412492229, 1344800
412617486, 413927086, 1309600
414204915, 415552457, 1347542
415676800, 416992114, 1315314
417270286, 418603200, 1332914
418727886, 420246629, 1518743
420372686, 421744229, 1371543
421866057, 423350743, 1484686
423477829, 424799200, 1321371
424921257, 426416915, 1495658
426543657, 427853829, 1310172
427976457, 429462629, 1486172
429587772, 430888800, 1301028
431160686, 432518172, 1357486
432643657, 433953257, 1309600
434232000, 435572572, 1340572
435696114, 437002628, 1306514
437270400, 438683772, 1413372
438806743, 440310972, 1504229
440436915, 441803200, 1366285
441926400, 443416572, 1490172
443544686, 444853371, 1308685
444976914, 446470400, 1493486
446595314, 447957714, 1362400
448233143, 449571429, 1338286
449696000, 451152115, 1456115
451278400, 452172115, 893715
452297943, 462314514, 10016571
462445714, 463864115, 1418401
463986972, 465554972, 1568000
465679086, 467197029, 1517943
467324915, 468737829, 1412914
468861257, 470347772, 1486515
470474515, 471846400, 1371885
471970286, 473486057, 1515771
473612000, 474980571, 1368571
475255658, 476596800, 1341142
476719543, 478236800, 1517257
478362972, 479748114, 1385142
479871314, 481376915, 1505601
481504572, 482859086, 1354514
482981600, 484481829, 1500229
484608686, 485930171, 1321485
486215200, 487567086, 1351886
487691314, 489143886, 1452572
489273143, 490630057, 1356914
490753029, 492261372, 1508343
492387315, 493732114, 1344799
493855429, 495339086, 1483657
495465486, 496797943, 1332457
496922743, 498412800, 1490057
498540000, 499857600, 1317600
499980343, 501455886, 1475543
501581829, 502875771, 1293942
502998743, 504481943, 1483200
504607657, 505917486, 1309829
506207543, 507555886, 1348343
507681029, 508996686, 1315657
509272229, 510631314, 1359085
510754057, 512269372, 1515315
512395886, 513763314, 1367428
513885600, 515385029, 1499429
515511657, 516826514, 1314857
516950171, 518426629, 1476458
518553143, 519857714, 1304571
519980229, 521460572, 1480343
521587200, 522896343, 1309143
523173143, 524514400, 1341257
524640914, 525956457, 1315543
526227429, 527570857, 1343428
527695086, 529008800, 1313714
529282629, 530760114, 1477485
530885143, 532392572, 1507429
532519772, 533839543, 1319771
533963771, 535462857, 1499086
535588572, 536922743, 1334171
537209372, 538560914, 1351542
538685143, 539999086, 1313943
540274172, 541718743, 1444571
541841829, 543315429, 1473600
543442172, 544802514, 1360342
544925257, 546418057, 1492800
546545029, 547863314, 1318285
547987086, 549469143, 1482057
549595657, 550892457, 1296800
551175429, 552523200, 1347771
552649829, 553956571, 1306742
554236229, 555589600, 1353371
555714172, 557235086, 1520914
557360572, 558719429, 1358857
558842857, 560330972, 1488115
560458743, 561798057, 1339314
561920914, 563411657, 1490743
563539772, 564872914, 1333142
564996571, 566482515, 1485944
566608800, 567973486, 1364686
568251315, 569652686, 1401371
569776000, 571288000, 1512000
571414972, 572780914, 1365942
572904457, 574449029, 1544572
574575429, 575941143, 1365714
576222629, 577588686, 1366057
577713943, 579231543, 1517600
579850400, 581455429, 1605029
581583086, 582886171, 1303085
583158515, 584563086, 1404571
584687314, 585992000, 1304686
586261372, 587660457, 1399085
587782743, 589289943, 1507200
589416343, 590773943, 1357600
590896000, 592385829, 1489829
592512914, 593841714, 1328800
593965943, 595449486, 1483543
595577829, 596881600, 1303771
597173600, 598525943, 1352343
598653143, 599972000, 1318857
600245829, 601604229, 1358400
601726857, 603204915, 1478058
603332572, 604685029, 1352457
604807086, 606304457, 1497371
606431429, 607790286, 1358857
607912914, 609404115, 1491201
609531772, 610852114, 1320342
610975886, 612457029, 1481143
612583772, 613885714, 1301942
614178172, 615546514, 1368342
615671086, 616974057, 1302971
617246286, 618603657, 1357371
618726400, 620198172, 1471772
620325486, 621668686, 1343200
621790629, 623295772, 1505143
623422057, 624769829, 1347772
624892343, 626392229, 1499886
626519086, 627856800, 1337714
627979886, 629466400, 1486514
